chat_message,category
is anyone streaming rn,not_spam
anyone got spare potions?,not_spam
i will place traps at the entrance,not_spam
catch me if i fall,not_spam
watch the minimap there is a trap,not_spam
i need materials to craft a bow on my way,not_spam
watch out for campers at spawn,not_spam
dont waste your ult on that guy,not_spam
verify your account here secure-verify.playnow.example to keep items/login,spam
final: account support here support.playnow.example/login to recover,spam
important: confirm login at confirm.playnow.example to avoid suspension,spam
verify email at mailverify.claimhub.example to keep progress,spam
pls dont reveal the puzzle answer meet at 8,not_spam
i'll trade you armor for the sword,not_spam
join server for rare items discord.gg/rare-items/redeem,spam
that was a satisfying win meet at 9,not_spam
that combo was perfect,not_spam
account support here support.freeplay.example/login to recover/now,spam
who stole the loot? meet at 1,not_spam
free upgrade available visit upgrade.claimhub.example to claim,spam
account support here support.claimhub.example/login to recover/redeem,spam
hold position i have ult soon,not_spam
i'll trade you armor for the sword np,not_spam
that puzzle clue was in the cave,not_spam
claim daily spin at dailyslot.loot.example and win coins/now,spam
admin notice: confirm your login at admin-verify.freeplay.example or account will be locked/claim,spam
visit short.url/free to claim exclusive items,spam
urgent: click to join giveaway bitly/gamegiveaway,spam
claim your prize now at claim.playnow.example before it expires/login,spam
join trial for premium at premium.freeplay.example and get rewards,spam
need healers at base ty,not_spam
im building a base by the lake,not_spam
lets meet at the safehouse,not_spam
verify now at securesite.claimhub.example or lose rewards,spam
scan this link to get skins skinclaim.freeplay.example/redeem,spam
urgent: join server for rare items discord.gg/rare-items,spam
cover left i will push mid omw,not_spam
claim your prize now at claim.freeplay.example before it expires,spam
hold position i have ult soon,not_spam
the clue was behind the painting,not_spam
this secret path is worth it,not_spam
dont drop items on floor,not_spam
free vip rank for early users visit vipclaim.freeplay.example to get it/now,spam
that was clutch timing,not_spam
that was a satisfying win,not_spam
that was a satisfying win,not_spam
use code at promo.freeplay.example to receive free skins,spam
get unlimited coins now at freecoins.loot.example/now,spam
join our community for rewards discord.gg/game-rewards/claim,spam
open this link to fix inventory error support.claimhub.example/fix,spam
anyone else on voice chat,not_spam
confirm login at confirm.claimhub.example to avoid suspension,spam
claim your prize now at claim.claimhub.example before it expires,spam
special code here claim at codes.gamehub.example/game/now,spam
anyone up for ranked later?,not_spam
we should split into two teams,not_spam
join trial for premium at premium.loot.example and get rewards,spam
labs are open meet at gate meet at 5,not_spam
trade me later im busy,not_spam
cover left i will push mid,not_spam
we should split into two teams omw,not_spam
ill place the beacon here,not_spam
scan this link to get skins skinclaim.playnow.example,spam
i found a chest near the river ty,not_spam
urgent: join our discord for free skins discord.gg/free-skins,spam
pls dont reveal the puzzle answer,not_spam
lets meet at the safehouse on my way meet at 8,not_spam
labs are open meet at gate,not_spam
final: scan this link to get skins skinclaim.loot.example,spam
pls stop teamkilling,not_spam
verify your account here secure-verify.gamehub.example to keep items/now,spam
join our community for rewards discord.gg/game-rewards,spam
catch me if i fall,not_spam
heal me and i will push,not_spam
i will place traps at the entrance wp,not_spam
im setting traps at the entrance np,not_spam
who wants to join my squad,not_spam
free pet and mount at petclaim.claimhub.example tap to collect/redeem,spam
thanks for the revive,not_spam
what's the secret code for door,not_spam
claim your prize now at claim.freeplay.example before it expires/verify,spam
urgent: join our community for rewards discord.gg/game-rewards,spam
final: get pro tools unlocked at protools.playnow.example/download/verify,spam
who stole the loot? np,not_spam
i found a chest near the river,not_spam
important: free vip rank for early users go to vipclaim.freeplay.example to get it,spam
my ping spiked to 300,not_spam
please mute toxic players,not_spam
i need materials to craft a bow gl hf,not_spam
important: use code at promo.loot.example to receive free skins/redeem,spam
i will place traps at the entrance,not_spam
im spectating for a bit gl hf,not_spam
gg wp round over,not_spam
we need a better strategy,not_spam
who wants to join my squad,not_spam
i need materials to craft a bow,not_spam
join trial for premium at premium.playnow.example and get rewards,spam
i'll bait and you flank,not_spam
free upgrade available visit upgrade.playnow.example to claim/now,spam
open this link to fix inventory error support.playnow.example/fix/now,spam
that skin looks cool where did you get it gl hf,not_spam
that combo was perfect,not_spam
claim your prize now at claim.claimhub.example before it expires/login,spam
im lagging a bit restart client afk,not_spam
urgent: get pro tools unlocked at protools.freeplay.example/download,spam
lets rotate to the other point,not_spam
click to join giveaway bitly/gamegiveaway,spam
this secret path is worth it,not_spam
join trial for premium at premium.playnow.example and get rewards,spam
special code here claim at codes.playnow.example/game,spam
please mute toxic players afk,not_spam
im spectating for a bit,not_spam
get pro tools unlocked at protools.playnow.example/download,spam
join trial for premium at premium.gamehub.example and get rewards/claim,spam
scan this link to get skins skinclaim.claimhub.example,spam
finish the quest and meet me ty,not_spam
i'll trade you armor for the sword brb,not_spam
swap roles if it helps the team,not_spam
i need materials to craft a bow,not_spam
click to join giveaway bitly/gamegiveaway/verify,spam
catch me if i fall,not_spam
verify your account here secure-verify.gamehub.example to keep items,spam
that was clutch timing,not_spam
any volunteers to lead? omw meet at 10,not_spam
nice teamwork folks gl hf meet at 4,not_spam
anyone got spare potions? gg,not_spam
watch the minimap there is a trap,not_spam
we should split into two teams,not_spam
dont feed the boss trash items omw,not_spam
join server for rare items discord.gg/rare-items,spam
i will tank for this raid,not_spam
gg wp round over,not_spam
cover left i will push mid,not_spam
that skin looks cool where did you get it,not_spam
important: join our community for rewards discord.gg/game-rewards,spam
admin notice: confirm your login at admin-verify.loot.example or account will be locked,spam
any volunteers to lead?,not_spam
we need more DPS,not_spam
trade me later im busy wp,not_spam
account support here support.loot.example/login to recover,spam
say ready when you are brb,not_spam
congratulations you are selected visit winner.claimhub.example to accept,spam
finish the quest and meet me np meet at 9,not_spam
that puzzle clue was in the cave,not_spam
no spoilers please im on level 3 np,not_spam
who stole the loot? ty,not_spam
nice teamwork folks,not_spam
free vip rank for early users visit vipclaim.claimhub.example to get it,spam
dont rush wait for backup omw,not_spam
this secret path is worth it,not_spam
cover left i will push mid,not_spam
remember to save before cutscene,not_spam
i will place traps at the entrance,not_spam
anyone else on voice chat,not_spam
that boss is too hard solo,not_spam
who wants to split the loot brb,not_spam
lets meet at the safehouse meet at 8,not_spam
heal me and i will push,not_spam
we need more DPS,not_spam
brb need to fix my connection,not_spam
claim free gold now visit claimhub.example-gold.com to redeem,spam
heal me and i will push,not_spam
account support here support.freeplay.example/login to recover,spam
urgent: claim free gold now visit gamehub.example-gold.com to redeem/redeem,spam
pls dont reveal the puzzle answer,not_spam
final: free pet and mount at petclaim.loot.example click to collect/redeem,spam
dont attack until i say go,not_spam
who stole the loot? np,not_spam
im lagging a bit restart client,not_spam
can someone revive me?,not_spam
join our discord for free skins discord.gg/free-skins,spam
anyone got spare potions? brb,not_spam
its my turn to draw next,not_spam
i got the achievement finally gg,not_spam
join our discord for free skins discord.gg/free-skins,spam
use code at promo.playnow.example to receive free skins/login,spam
that boss is too hard solo,not_spam
account support here support.claimhub.example/login to recover,spam
say ready when you are,not_spam
dont feed the boss trash items,not_spam
no spoilers please im on level 3 meet at 1,not_spam
trade me later im busy,not_spam
dont feed the boss trash items ty meet at 7,not_spam
can someone revive me?,not_spam
use code at promo.claimhub.example to receive free skins,spam
