chat_message,category
Guild meeting tonight at 8 PM.,not_spam
"I'm quitting, giving away all my items. First come, first served! http://secure-verify.org/claim pls",spam
Your account has been detected for suspicious activity. Verify here: http://loot-claim.biz/claim,spam
Join our private giveaway at http://secure-verify.org/claim — winners announced soon! pls,spam
yep,not_spam
Our tank was amazing!,not_spam
Auction house prices are crazy today.,not_spam
Can anyone help me with this quest?,not_spam
Trade: I have Diamonds for sale.,not_spam
WTS Lich King's Crown for 100g.,not_spam
Join our private giveaway at http://account-verify.net/claim — winners announced soon!,spam
"Just finished the main story, wow!",not_spam
"Hello player, this is official support. Your account is at risk. Visit: http://discord-giveaway.com/claim",spam
Is anyone else having trouble with the game? This site helped me: http://discord-giveaway.com/claim,spam
"Thanks for the help, guildies!",not_spam
Reminder: Flasks for raid!,not_spam
Need help with Lich King boss.,not_spam
"Just finished the main story, wow!",not_spam
brb,not_spam
Need a healer for the dungeon!,not_spam
Important: Account merge required. Log in to http://secure-verify.org/claim to prevent deletion.,spam
Your account has been temporarily suspended. Appeal here: http://freegold.ru/claim,spam
Get free Shadowlands with this program: http://freeitems.online/claim,spam
Unlock premium skins at http://secure-verify.org/claim,spam
Selling rare mount. Whisper me.,not_spam
What's the lore behind this zone?,not_spam
Reset your password here now: http://game-event.co/claim,spam
Can anyone help me with this quest?,not_spam
What's everyone doing tonight?,not_spam
Important: Account merge required. Log in to http://win-cash.io/claim to prevent deletion.,spam
How do I get to Diamonds?,not_spam
"Due to server issues, we need to verify your password. Go to: http://gamekeys.xyz/claim",spam
Follow this to recover your lost skins: http://claim-reward.net/claim,spam
Trade: I have Azeron for sale.,not_spam
Get 99999 gold for free! Join our discord: http://game-event.co/claim,spam
Is anyone else having trouble with the game? This site helped me: http://loot-claim.biz/claim,spam
"Nice transmog, dude!",not_spam
"Hello player, this is official support. Your account is at risk. Visit: http://gamekeys.xyz/claim",spam
Need a healer for the dungeon!,not_spam
Anyone queueing for arenas?,not_spam
Get free Valoria with this program: http://gamekeys.xyz/claim,spam
no,not_spam
Cash prizes for top players! Register now: account-verify.net,spam
Win $1000 playing StormBringers! Enter here: http://discord-giveaway.com/claim,spam
"Good game, team!",not_spam
We found a bug that gives items. DM the link http://win-cash.io/claim to get it.,spam
GG close game.,not_spam
Your account has been detected for suspicious activity. Verify here: claim-reward.net,spam
"Thanks for the help, guildies!",not_spam
WTB NoobSlayer PM offers.,not_spam
"Hello player, this is official support. Your account is at risk. Visit: http://gamekeys.xyz/claim",spam
Anyone got extra EclipseOnline to sell?,not_spam
We found a bug that gives items. DM the link http://secure-verify.org/claim to get it.,spam
Our tank was amazing!,not_spam
"Nice transmog, dude!",not_spam
anyone up for PvP?,not_spam
GM event! Double XP for 24 hours! Claim your bonus here: http://claim-reward.net/claim,spam
Best hack tool for unlimited items! Download now: http://loot-claim.biz/claim,spam
Can anyone help me with this quest?,not_spam
Need help with Void Titan boss.,not_spam
Your account has been temporarily suspended. Appeal here: http://gamekeys.xyz/claim,spam
"Due to server issues, we need to verify your password. Go to: http://secure-verify.org/claim",spam
Follow this to recover your lost skins: http://freegold.ru/claim,spam
"Hey, check out this cool new fan site for Shadowlands! http://discord-giveaway.com/claim",spam
WTS Dragon Scale for 100g.,not_spam
LFG for Crimson Hydra raid.,not_spam
Free gold for everyone! Click here to claim: claim-reward.net,spam
Is anyone else having trouble with the game? This site helped me: http://win-cash.io/claim,spam
GG close game.,not_spam
"Hello player, this is official support. Your account is at risk. Visit: http://claim-reward.net/claim",spam
Welcome new members!,not_spam
Reminder: Flasks for raid!,not_spam
Need a healer for the dungeon!,not_spam
Free gold for everyone! Click here to claim: http://secure-verify.org/claim,spam
Welcome new members!,not_spam
GM event! Double XP for 24 hours! Claim your bonus here: http://account-verify.net/claim,spam
lag,not_spam
Auction house prices are crazy today.,not_spam
Our tank was amazing!,not_spam
Is anyone else having trouble with the game? This site helped me: http://account-verify.net/claim,spam
ok,not_spam
Trade: I have Rare Mount for sale.,not_spam
My friend made this awesome guide! It's at http://loot-claim.biz/claim,spam
Is anyone else having trouble with the game? This site helped me: http://claim-reward.net/claim,spam
Guild meeting tonight at 8 PM.,not_spam
Need a healer for the dungeon!,not_spam
anyone up for PvP?,not_spam
GM_Alert: You have violated terms of service. Follow instructions at: http://loot-claim.biz/claim,spam
Claim your free copy of EclipseOnline here: http://discord-giveaway.com/claim,spam
Get 99999 gold for free! Join our discord: http://freegold.ru/claim,spam
Win $1000 playing HeroesFall! Enter here: http://loot-claim.biz/claim,spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://win-cash.io/claim,spam
Report Mystic Ore for griefing.,not_spam
Your account has been detected for suspicious activity. Verify here: http://gamekeys.xyz/claim,spam
Join our private giveaway at http://gamekeys.xyz/claim — winners announced soon!,spam
[NoobSlayer] nice :),not_spam
"Nice transmog, dude!",not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://loot-claim.biz/claim,spam
LFG for Lich King's Crown raid.,not_spam
Is anyone else having trouble with the game? This site helped me: http://claim-reward.net/claim,spam
ok,not_spam
Report NoobSlayer for griefing.,not_spam
Your account has been temporarily suspended. Appeal here: http://freeitems.online/claim,spam
"Due to server issues, we need to verify your password. Go to: http://loot-claim.biz/claim",spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://account-verify.net/claim pls,spam
Official patch download: http://loot-claim.biz/claim,spam
WTB Void Titan PM offers.,not_spam
Get 99999 gold for free! Join our discord: http://gamekeys.xyz/claim,spam
WTB Lich King's Crown PM offers.,not_spam
Who wants to 1v1?,not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: freeitems.online,spam
Is this quest bugged for anyone else?,not_spam
Cash prizes for top players! Register now: http://freeitems.online/claim,spam
Auction house prices are crazy today.,not_spam
nice,not_spam
[GGWP] yep,not_spam
Selling rare mount. Whisper me.,not_spam
Security alert! Unauthorized login attempt. Change password at: http://game-event.co/claim,spam
Is anyone else having trouble with the game? This site helped me: http://claim-reward.net/claim,spam
any1 need invites to the guild bank?,not_spam
Claim your free copy of Azeron here: http://claim-reward.net/claim,spam
"Good game, team!",not_spam
Welcome new members!,not_spam
Follow this to recover your lost skins: http://account-verify.net/claim,spam
Get free Azeron with this program: discord-giveaway.com,spam
"Just finished the main story, wow!",not_spam
That boss mechanics are insane.,not_spam
Reminder: Flasks for raid!,not_spam
afk,not_spam
What's the lore behind this zone?,not_spam
Who wants to 1v1?,not_spam
Your account has been detected for suspicious activity. Verify here: http://loot-claim.biz/claim,spam
Is anyone else having trouble with the game? This site helped me: http://loot-claim.biz/claim,spam
Click here to get a rare mount instantly: win-cash.io,spam
Follow this to recover your lost skins: http://game-event.co/claim,spam
[GGWP] Anyone got extra Shadowlands to sell?,not_spam
anyone up for PvP?,not_spam
Click here to get a rare mount instantly: http://win-cash.io/claim,spam
Who wants to 1v1?,not_spam
Your account has been detected for suspicious activity. Verify here: http://account-verify.net/claim,spam
Legendary item giveaway! Only 100 left! Visit: gamekeys.xyz,spam
Auction house prices are crazy today.,not_spam
Get 99999 gold for free! Join our discord: http://game-event.co/claim,spam
Verify to claim your reward: account-verify.net,spam
GM_Alert: You have violated terms of service. Follow instructions at: http://discord-giveaway.com/claim,spam
Legendary item giveaway! Only 100 left! Visit: http://claim-reward.net/claim,spam
Follow this to recover your lost skins: http://loot-claim.biz/claim,spam
[SneakyPete] anyone up for PvP?,not_spam
Selling rare mount. Whisper me.,not_spam
Important: Account merge required. Log in to http://freeitems.online/claim to prevent deletion.,spam
New game beta keys! Limited supply! Get yours at http://freeitems.online/claim,spam
Can someone carry me through Shadow Drake?,not_spam
...,not_spam
Trade: I have Epic Sword for sale.,not_spam
Official patch download: http://freeitems.online/claim,spam
"Nice transmog, dude!",not_spam
"Hey, check out this cool new fan site for EclipseOnline! http://freegold.ru/claim pls",spam
Guild meeting tonight at 8 PM.,not_spam
LOL that was hilarious.,not_spam
GM_Alert: You have violated terms of service. Follow instructions at: win-cash.io,spam
New game beta keys! Limited supply! Get yours at http://account-verify.net/claim,spam
Get 99999 gold for free! Join our discord: http://claim-reward.net/claim,spam
Click here to get a rare mount instantly: http://account-verify.net/claim,spam
Anyone wanna do a dungeon run?,not_spam
New game beta keys! Limited supply! Get yours at http://loot-claim.biz/claim,spam
I need 5 more Shadow Drake for the crafting recipe.,not_spam
Need help with Crimson Hydra boss.,not_spam
Cash prizes for top players! Register now: http://claim-reward.net/claim,spam
"Hello player, this is official support. Your account is at risk. Visit: http://loot-claim.biz/claim",spam
Win $1000 playing StormBringers! Enter here: freegold.ru,spam
Get 99999 gold for free! Join our discord: http://discord-giveaway.com/claim,spam
Security alert! Unauthorized login attempt. Change password at: http://loot-claim.biz/claim,spam
"Hello player, this is official support. Your account is at risk. Visit: http://loot-claim.biz/claim",spam
Reminder: Flasks for raid!,not_spam
LFG for Epic Sword raid.,not_spam
My friend made this awesome guide! It's at http://discord-giveaway.com/claim,spam
ok,not_spam
Cash prizes for top players! Register now: http://claim-reward.net/claim,spam
Important: Account merge required. Log in to http://loot-claim.biz/claim to prevent deletion.,spam
ok :),not_spam
Free gold for everyone! Click here to claim: http://win-cash.io/claim,spam
New game beta keys! Limited supply! Get yours at http://secure-verify.org/claim,spam
Need help with Valoria boss.,not_spam
afk,not_spam
afk,not_spam
We found a bug that gives items. DM the link http://loot-claim.biz/claim to get it.,spam
[NoobSlayer] nice,not_spam
Who wants to 1v1?,not_spam
"Thanks for the help, guildies!",not_spam
